0.793058   0.108891
0.346334   0.818053
0.441541   0.936633
0.916148   0.0491585
0.077921   0.269545
0.902376   0.676876
0.82428   0.646132
0.187432   0.258761
0.0600852   0.131838
0.0129601   0.378223
0.151512   0.977601
0.823965   0.764042
0.994451   0.891774
0.446211   0.721584
0.598408   0.248449
0.758309   0.449376
0.495809   0.887488
0.359   0.148137
0.793687   0.28185
0.809048   0.565043
0.698306   0.601655
0.742493   0.646457
6.50839e-05   0.656518
0.296364   0.65894
0.624291   0.631016
0.110417   0.811177
0.408033   0.944785
0.714217   0.867266
0.884437   0.189353
0.969434   0.252274
0.331877   0.857892
0.798294   0.950338
