2.05725    1.55579    1.2594    0.961205    
1.5563    0.828724    0.980246    0.894725    
1.38183    1.9175    1.65813    1.05079    
2.9286    3.30672    1.51666    1.30612    
0.532694    1.52434    1.33608    1.24782    
0.295061    0.433558    0.627015    1.12661    
0.440821    1.09094    0.982568    0.997749    
1.2888    1.63123    0.972272    1.06753    
1.73615    1.13181    1.16871    1.20005    
0.696492    0.94046    0.92773    0.894261    
1.00352    2.14275    1.14574    1.13545    
2.17189    1.26948    1.15339    1.05239    
0.325537    0.891559    1.01272    1.19747    
0.0533393    1.87326    1.02911    1.24045    
0.0354691    0.849281    1.15833    1.0853    
0.665771    1.17307    0.649459    1.01678    
0.96948    1.19398    0.983907    1.03879    
0.188407    0.567191    1.35692    1.13733    
4.34924    2.79215    1.75388    1.17211    
0.223867    2.26225    2.04666    1.12356    
0.459618    0.573947    1.44954    1.24427    
0.433113    0.342613    1.12235    1.09708    
1.49645    1.85364    1.33141    1.08439    
1.21576    1.37456    0.705837    1.09706    
4.89107    3.97549    1.55981    1.10763    
0.256691    0.368301    1.40807    1.1339    
0.98468    1.98746    1.89409    1.23952    
0.236503    0.87428    1.16155    0.996163    
0.699683    0.461593    1.18636    1.29966    
0.248234    1.87895    1.74288    1.15683    
0.191074    0.452139    1.59553    1.20443    
2.33745    3.06355    1.48771    1.27428    
0.313834    0.890771    1.11218    1.01272    
2.40891    1.97514    1.30735    1.04623    
1.94315    1.63138    1.45687    1.10814    
0.676389    0.934471    1.54108    1.10751    
0.0233585    1.58223    1.64029    1.0913    
2.26601    1.96805    1.1642    1.09741    
0.0738212    0.645949    1.42798    1.30876    
0.0051703    0.746126    0.902296    1.12384    
0.162278    1.78844    1.23965    1.19837    
0.108618    2.05168    1.03309    1.15319    
0.201131    0.803144    1.08367    1.08009    
2.30014    2.18037    1.10826    1.07171    
1.74899    1.56751    1.16303    1.06002    
0.779965    2.96605    1.50413    1.13864    
0.66391    0.801317    0.943237    1.09627    
0.0294754    1.2103    2.11792    0.99768    
0.238748    0.606221    1.11919    1.12407    
1.58658    2.09301    1.4185    1.20352    
0.246198    1.09586    0.847729    1.29463    
0.354576    1.04431    0.763391    0.940549    
1.29245    2.42315    1.71978    1.03277    
0.478671    1.45907    1.33407    0.99829    
2.09318    1.1908    0.813782    1.25549    
0.968001    1.16244    1.33148    1.21135    
0.0762793    0.561498    1.07734    0.936726    
1.92224    2.71326    1.71311    1.14862    
2.65035    2.24564    1.30663    1.04725    
2.144    1.458    0.943466    0.968788    
0.0600886    0.836253    0.729122    1.1411    
0.677263    0.502015    1.24395    1.18784    
0.045356    0.905915    1.21756    1.27146    
0.274525    0.942563    1.11347    1.09821    
0.909413    1.97637    1.60937    1.14019    
1.1452    1.83197    1.60689    1.28258    
3.27735    2.54124    1.80848    1.04442    
0.313526    1.10575    1.14806    1.19614    
1.00803    1.24665    1.01787    1.04858    
0.212272    1.3198    1.34279    1.09867    
3.90048    3.04912    1.42272    1.1592    
0.123281    1.61213    1.07479    1.02373    
2.15722    1.69329    1.2603    1.05852    
0.346506    0.532211    2.06737    1.21829    
1.62425    1.58596    1.72545    1.25688    
0.251366    0.579149    1.26867    1.0623    
0.0974473    1.34465    1.21209    0.99578    
0.842243    0.799272    1.12465    1.12051    
0.48544    1.79528    1.3954    1.11211    
1.2393    1.86116    2.07645    1.11324    
2.2476    3.04776    1.90104    1.09994    
0.16242    0.828371    1.43575    1.09913    
1.42036    3.87185    1.7332    1.37626    
0.0332806    1.64445    0.949512    1.12223    
0.704834    1.30309    1.58193    1.04025    
0.396332    0.91071    1.15514    1.08815    
0.257071    1.65478    1.61854    1.07949    
0.881209    1.30349    1.3552    1.1124    
0.697973    0.83782    1.66272    1.17776    
2.51159    1.67125    1.81805    1.27323    
0.426013    3.00812    1.90642    1.18536    
0.150074    0.662943    1.28753    1.07616    
1.21063    0.950235    1.77755    1.19363    
0.775339    0.8262    0.910782    1.19061    
1.22055    0.734046    1.27862    1.04155    
0.0909565    1.77824    1.35407    1.05111    
0.788423    1.47709    1.28619    1.0833    
5.42871    3.2554    1.706    1.26091    
0.862705    1.15142    1.30014    1.15362    
0.937784    0.59833    1.20804    0.900119    
0.163158    1.66184    1.65115    1.11483    
0.545563    1.21589    1.2541    1.0714    
0.346624    1.31911    1.52342    1.3811    
0.290942    0.384367    1.53841    1.2647    
3.98715    2.6781    1.93103    1.01893    
0.400572    0.461997    0.7499    1.065    
1.66787    1.87345    1.44747    1.08138    
0.770048    1.01568    0.736373    0.937075    
0.706811    2.29846    1.38691    1.16719    
0.794927    0.589827    0.97618    1.00729    
0.161079    2.00335    1.83847    1.28587    
1.54079    1.47676    1.6238    1.30077    
1.09932    0.677243    1.14252    1.10558    
1.0889    0.782879    1.58597    1.25848    
0.521729    0.288383    1.39028    1.13381    
0.412558    1.00664    1.61695    1.12447    
2.81233    2.32578    1.47067    1.00957    
0.372382    1.44617    1.15234    1.16223    
0.110554    0.954257    1.36892    1.03934    
1.53111    2.14326    1.41653    1.26706    
0.598097    0.888949    1.03376    1.14508    
1.76792    1.97132    1.48281    0.992802    
0.23322    1.05639    1.31602    1.1079    
